config_tag,marker,class,hemisphere,region,n_slices,mean_density,sd_density,min_density,max_density,cv,total_count
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: ECT1,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: ECT2/3,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: ECT5,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: ECT6a,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: ECT6b,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: EP,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: EPI,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: EPd,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: EPv,4,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: Eth,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: FC,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: FS,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: GENd,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: GENv,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: GPe,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: GPi,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: GU,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: GU1,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: GU2/3,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: GU4,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: GU5,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: GU6a,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: GU6b,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: HIP,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: HPF,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: HY,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: IA,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: IAD,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: IB,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: IGL,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: IIIn,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: IIn,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: ILM,4,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: IMD,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: In,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: Isocortex,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: LA,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: LAT,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: LD,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: LGd,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: LGd-co,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: LGd-ip,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: LGd-sh,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: LGv,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: LH,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: LHA,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: LP,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: LPO,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: LZ,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: MA,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: MB,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: MBmot,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: MBsen,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: MD,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: MEA,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: MED,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: MEPO,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: MEZ,4,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: MH,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: MPN,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: MPO,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: MPT,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: MSC,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: MTN,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: NDB,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: NLOT,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: NLOT1,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: NLOT2,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: NLOT3,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: NOT,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: NPC,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: OLF,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: OP,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: OT,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: OV,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: PAA,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: PAG,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: PAL,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: PALc,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: PALd,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: PALm,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: PALv,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: PCN,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: PERI,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: PERI1,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: PERI2/3,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: PERI5,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: PF,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: PIR,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: PO,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: POL,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: POST,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: PPT,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: PR,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: PRC,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: PRT,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: PS,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: PT,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: PTLp,4,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: PVH,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: PVHd,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: PVR,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: PVT,4,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: PVZ,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: PVa,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: PVi,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: PVpo,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: PeF,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: PoT,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: ProS,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: RCH,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: RE,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: RH,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: RHP,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: RPF,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: RSP,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: RSPagl,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: RSPagl1,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: RSPagl2/3,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: RSPagl5,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: RSPagl6a,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: RSPagl6b,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: RSPd,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: RSPd1,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: RSPd2/3,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: RSPd5,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: RSPd6a,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: RSPd6b,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: RSPv,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: RSPv1,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: RSPv2/3,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: RSPv5,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: RSPv6a,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: RSPv6b,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: RT,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: SBPV,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: SCH,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: SCO,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: SCig,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: SCm,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: SCop,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: SCs,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: SCsg,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: SCzo,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: SI,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: SMT,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: SO,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: SPA,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: SS,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: SSp,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: SSp-bfd,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: SSp-bfd1,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: SSp-bfd2/3,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: SSp-bfd4,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: SSp-bfd5,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: SSp-bfd6a,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: SSp-bfd6b,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: SSp-n,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: SSp-n6a,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: SSp-n6b,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: SSp-tr,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: SSp-tr5,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: SSp-tr6a,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: SSp-tr6b,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: SSp-un,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: SSp-un6b,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: SSs,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: SSs1,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: SSs2/3,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: SSs4,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: SSs5,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: SSs6a,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: SSs6b,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: STN,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: STR,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: STRd,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: STRv,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: SUB,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: TEa,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: TEa1,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: TEa2/3,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: TEa4,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: TEa5,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: TEa6a,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: TEa6b,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: TH,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: V3,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: VAL,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: VENT,4,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: VIS,5,0.0,0.0,0.0,0.0,,0
